4.41,3969,0393065782,good_reads:book,https://www.goodreads.com/author/show/20411.Lawrence_Hill,2007,/genres/historical-fiction|/genres/fiction|/genres/book-club|/genres/cultural|/genres/canada|/genres/cultural|/genres/africa|/genres/adult-fiction,dir13/875441.Someone_Knows_My_Name.html,32923,Someone Knows My Name
4.28,4289,,good_reads:book,https://www.goodreads.com/author/show/4907787.Rebecca_Donovan,2011,/genres/young-adult|/genres/romance|/genres/new-adult|/genres/contemporary|/genres/sociology|/genres/abuse|/genres/romance|/genres/contemporary-romance|/genres/young-adult|/genres/high-school|/genres/realistic-fiction|/genres/fiction,dir13/11561469-reason-to-breathe.html,56573,"Reason to Breathe (Breathing, #1)"
4.15,6426,1405910216,good_reads:book,https://www.goodreads.com/author/show/5193034.Tracey_Garvis_Graves,2011,/genres/romance|/genres/contemporary-romance|/genres/womens-fiction|/genres/chick-lit|/genres/new-adult|/genres/adult|/genres/book-club|/genres/adventure|/genres/young-adult|/genres/adult-fiction|/genres/drama|/genres/love,dir13/15505346-on-the-island.html,48992,"On the Island (On the Island, #1)"
3.82,1292,0192839772,good_reads:book,https://www.goodreads.com/author/show/45645.Sherwood_Anderson,1919,/genres/short-stories|/genres/literature|/genres/classics|/genres/literature|/genres/american|/genres/academic|/genres/school|/genres/literature|/genres/20th-century|/genres/novels,dir13/80176.Winesburg_Ohio.html,16611,"Winesburg, Ohio"
4.05,2223,0451226259,good_reads:book,https://www.goodreads.com/author/show/1857564.Chloe_Neill,2009,/genres/fantasy|/genres/urban-fantasy|/genres/paranormal|/genres/vampires|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/romance|/genres/paranormal-romance|/genres/romance|/genres/adult|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/magic,dir13/4447622-some-girls-bite.html,34998,"Some Girls Bite (Chicagoland Vampires, #1)"
4.22,736,0451228669,good_reads:book,https://www.goodreads.com/author/show/15292.Rachel_Caine,2009,/genres/paranormal|/genres/vampires|/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/fantasy|/genres/urban-fantasy|/genres/romance|/genres/fantasy|/genres/supernatural|/genres/romance|/genres/paranormal-romance|/genres/fiction|/genres/young-adult|/genres/teen,dir13/6289938-fade-out.html,27177,"Fade Out (The Morganville Vampires, #7)"
4.37,1942,044101819X,good_reads:book,https://www.goodreads.com/author/show/40563.Patricia_Briggs,2010,/genres/fantasy|/genres/urban-fantasy|/genres/fantasy|/genres/fantasy|/genres/paranormal|/genres/shapeshifters|/genres/werewolves|/genres/romance|/genres/paranormal|/genres/vampires|/genres/romance|/genres/paranormal-romance|/genres/paranormal|/genres/shapeshifters|/genres/fiction|/genres/fairies|/genres/fae,dir13/6587387-silver-borne.html,54509,"Silver Borne (Mercy Thompson, #5)"
4.06,560,0679725164,good_reads:book,https://www.goodreads.com/author/show/1466.Jean_Paul_Sartre,1947,/genres/plays|/genres/philosophy|/genres/drama|/genres/fiction|/genres/classics|/genres/cultural|/genres/france|/genres/literature|/genres/plays|/genres/theatre|/genres/european-literature|/genres/french-literature|/genres/academic|/genres/school,dir13/10037.No_Exit_and_Three_Other_Plays.html,20567,No Exit and Three Other Plays
4.38,1416,1421501686,good_reads:book,https://www.goodreads.com/author/show/1978.Tsugumi_Ohba,2001,/genres/sequential-art|/genres/manga|/genres/sequential-art|/genres/graphic-novels|/genres/fantasy|/genres/sequential-art|/genres/comics|/genres/young-adult|/genres/fiction|/genres/horror|/genres/mystery|/genres/fantasy|/genres/supernatural|/genres/comics-manga,dir13/13615.Death_Note_Vol_1.html,85224,"Death Note, Vol. 1 (Death Note, #1)"
4.26,759,0060724692,good_reads:book,https://www.goodreads.com/author/show/11654.Meg_Cabot,2004,/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/romance|/genres/paranormal|/genres/ghosts|/genres/fantasy|/genres/supernatural|/genres/young-adult|/genres/teen|/genres/fiction|/genres/womens-fiction|/genres/chick-lit|/genres/mystery,dir13/93724.Twilight.html,27211,"Twilight (The Mediator, #6)"
3.58,4897,0805063897,good_reads:book,https://www.goodreads.com/author/show/1257.Barbara_Ehrenreich,2001,/genres/economics|/genres/book-club|/genres/academic|/genres/school|/genres/social-movements|/genres/social-justice|/genres/adult|/genres/politics|/genres/social-issues|/genres/social-issues|/genres/poverty|/genres/non-fiction|/genres/social-science,dir13/1869.Nickel_and_Dimed.html,142165,Nickel and Dimed
3.98,1026,0142437301,good_reads:book,https://www.goodreads.com/author/show/2533.Graham_Greene,1940,/genres/fiction|/genres/classics|/genres/literature|/genres/religion|/genres/historical-fiction|/genres/novels|/genres/european-literature|/genres/british-literature|/genres/book-club|/genres/literary-fiction|/genres/literature|/genres/20th-century,dir13/3690.The_Power_and_the_Glory.html,15431,The Power and the Glory
3.93,684,0143036254,good_reads:book,https://www.goodreads.com/author/show/57639.Thomas_Paine,1776,/genres/history|/genres/non-fiction|/genres/classics|/genres/philosophy|/genres/politics|/genres/history|/genres/american-history|/genres/writing|/genres/essays|/genres/politics|/genres/political-science|/genres/literature|/genres/american|/genres/politics|/genres/government,dir13/161744.Common_Sense.html,14138,Common Sense
4.05,2515,0553562738,good_reads:book,https://www.goodreads.com/author/show/14032.Connie_Willis,1992,/genres/science-fiction|/genres/science-fiction|/genres/time-travel|/genres/historical-fiction|/genres/fiction|/genres/fantasy|/genres/science-fiction-fantasy|/genres/speculative-fiction|/genres/historical-fiction|/genres/medieval|/genres/book-club|/genres/european-literature|/genres/british-literature,dir13/24983.Doomsday_Book.html,22717,"Doomsday Book (Oxford Time Travel, #1)"
4.44,3677,1595143203,good_reads:book,https://www.goodreads.com/author/show/137902.Richelle_Mead,2013,/genres/paranormal|/genres/vampires|/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/romance|/genres/fantasy|/genres/magic|/genres/fantasy|/genres/urban-fantasy|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/supernatural|/genres/paranormal|/genres/witches,dir13/9833184-the-fiery-heart.html,27652,"The Fiery Heart (Bloodlines, #4)"
3.96,1355,1401359795,good_reads:book,https://www.goodreads.com/author/show/32637.Sergei_Lukyanenko,1998,/genres/fantasy|/genres/fantasy|/genres/urban-fantasy|/genres/horror|/genres/fiction|/genres/paranormal|/genres/vampires|/genres/fantasy|/genres/paranormal|/genres/cultural|/genres/russia|/genres/science-fiction|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/magic,dir13/359375.Night_Watch.html,21279,"Night Watch (Watch, #1)"
4.39,796,0345363132,good_reads:book,https://www.goodreads.com/author/show/24655.Sharon_Kay_Penman,1982,/genres/historical-fiction|/genres/fiction|/genres/historical-fiction|/genres/medieval|/genres/european-literature|/genres/british-literature|/genres/literature|/genres/15th-century|/genres/romance|/genres/historical-romance|/genres/epic|/genres/fantasy|/genres/novels|/genres/war,dir13/119829.The_Sunne_in_Splendour.html,12886,The Sunne in Splendour
4.21,4084,0765348276,good_reads:book,https://www.goodreads.com/author/show/4763.John_Scalzi,2005,/genres/science-fiction|/genres/fiction|/genres/science-fiction|/genres/space-opera|/genres/war|/genres/military|/genres/science-fiction-fantasy|/genres/war|/genres/space|/genres/speculative-fiction|/genres/adventure|/genres/fantasy,dir13/51964.Old_Man_s_War.html,58328,"Old Man's War (Old Man's War, #1)"
4.38,1398,006083577X,good_reads:book,https://www.goodreads.com/author/show/22542.Megan_Whalen_Turner,2006,/genres/fantasy|/genres/young-adult|/genres/fiction|/genres/adventure|/genres/romance|/genres/historical-fiction|/genres/young-adult|/genres/young-adult-fantasy|/genres/young-adult|/genres/teen|/genres/fantasy|/genres/high-fantasy|/genres/fantasy|/genres/mythology,dir13/40159.The_King_of_Attolia.html,15348,"The King of Attolia (The Queen's Thief, #3)"
4.05,1957,0374191484,good_reads:book,https://www.goodreads.com/author/show/72039.Roberto_Bola_o,1998,/genres/fiction|/genres/novels|/genres/literature|/genres/cultural|/genres/latin-american|/genres/european-literature|/genres/spanish-literature,dir13/63033.The_Savage_Detectives.html,15584,The Savage Detectives
4.26,75,0991709403,good_reads:book,https://www.goodreads.com/author/show/6552431.Najeev_Raj_Nadarajah,2012,/genres/fantasy|/genres/young-adult|/genres/science-fiction|/genres/dystopia|/genres/apocalyptic|/genres/post-apocalyptic|/genres/science-fiction|/genres/fantasy|/genres/paranormal|/genres/fiction,dir13/16077824-dream-caster.html,132,"Dream Caster (Dream Cycle, #1)"
3.72,569,0345434803,good_reads:book,https://www.goodreads.com/author/show/7577.Anne_Rice,1998,/genres/paranormal|/genres/vampires|/genres/horror|/genres/fantasy|/genres/fiction|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/urban-fantasy|/genres/gothic|/genres/adult|/genres/historical-fiction,dir13/31332.The_Vampire_Armand.html,46478,"The Vampire Armand (The Vampire Chronicles, #6)"
4.07,1391,0552998761,good_reads:book,https://www.goodreads.com/author/show/10022.Armistead_Maupin,1978,/genres/fiction|/genres/glbt|/genres/glbt|/genres/gay|/genres/glbt|/genres/queer|/genres/humor|/genres/contemporary|/genres/classics|/genres/literature|/genres/book-club|/genres/novels,dir13/16255.Tales_of_the_City.html,19708,"Tales of the City (Tales of the City, #1)"
3.90,6342,0316056634,good_reads:book,https://www.goodreads.com/author/show/2891665.Gail_Carriger,2009,/genres/science-fiction|/genres/steampunk|/genres/fantasy|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/paranormal|/genres/vampires|/genres/fantasy|/genres/urban-fantasy|/genres/fiction|/genres/historical-fiction|/genres/shapeshifters|/genres/werewolves|/genres/mystery,dir13/6381205-soulless.html,52602,"Soulless (Parasol Protectorate, #1)"
4.61,24,1499227299,good_reads:book,https://www.goodreads.com/author/show/7414345.Jami_Brumfield,2014,/genres/paranormal|/genres/vampires|/genres/paranormal|/genres/angels|/genres/shapeshifters|/genres/werewolves|/genres/paranormal|/genres/witches|/genres/fantasy|/genres/magic|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/fantasy|/genres/supernatural|/genres/paranormal|/genres/shapeshifters,dir14/22090082-vampire-princess-rising.html,128,"Vampire Princess Rising (The Winters Family Saga, #2)"
4.09,1652,8498000831,good_reads:book,https://www.goodreads.com/author/show/4764.Philip_K_Dick,1969,/genres/science-fiction|/genres/fiction|/genres/mystery|/genres/novels|/genres/science-fiction-fantasy|/genres/classics|/genres/speculative-fiction,dir14/22590.Ubik.html,33245,Ubik
4.08,2665,1250006333,good_reads:book,https://www.goodreads.com/author/show/3486415.Amanda_Hocking,2011,/genres/fantasy|/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/magic|/genres/fantasy|/genres/supernatural|/genres/fiction|/genres/fantasy|/genres/urban-fantasy|/genres/young-adult|/genres/teen,dir14/11947829-ascend.html,38691,"Ascend (Trylle, #3)"
3.97,4555,0743298853,good_reads:book,https://www.goodreads.com/author/show/38951.John_Connolly,2006,/genres/fantasy|/genres/fiction|/genres/young-adult|/genres/fantasy|/genres/fairy-tales|/genres/horror|/genres/book-club|/genres/adventure|/genres/writing|/genres/books-about-books|/genres/mystery,dir14/69136.The_Book_of_Lost_Things.html,33530,The Book of Lost Things
3.90,882,0451529693,good_reads:book,https://www.goodreads.com/author/show/410680.Ivan_Turgenev,1862,/genres/classics|/genres/fiction|/genres/cultural|/genres/russia|/genres/literature|/genres/russian-literature|/genres/literature|/genres/novels|/genres/literature|/genres/19th-century|/genres/historical-fiction|/genres/academic|/genres/school|/genres/literary-fiction,dir14/19117.Fathers_and_Sons.html,33129,Fathers and Sons
3.65,1291,2253147699,good_reads:book,https://www.goodreads.com/author/show/3389.Stephen_King,1983,/genres/horror|/genres/fiction|/genres/thriller|/genres/fantasy|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/paranormal|/genres/mystery|/genres/suspense|/genres/novels|/genres/adult,dir14/10629.Christine.html,115530,Christine
3.95,2768,0142401773,good_reads:book,https://www.goodreads.com/author/show/2987.Sarah_Dessen,1998,/genres/young-adult|/genres/romance|/genres/contemporary|/genres/womens-fiction|/genres/chick-lit|/genres/fiction|/genres/realistic-fiction|/genres/young-adult|/genres/teen|/genres/young-adult|/genres/high-school|/genres/love|/genres/young-adult|/genres/young-adult-romance,dir14/816953.Someone_Like_You.html,66823,Someone Like You
4.03,655,0553265954,good_reads:book,https://www.goodreads.com/author/show/17219.Arthur_Koestler,1940,/genres/fiction|/genres/classics|/genres/historical-fiction|/genres/literature|/genres/cultural|/genres/russia|/genres/politics|/genres/novels|/genres/science-fiction|/genres/dystopia|/genres/philosophy|/genres/literature|/genres/20th-century,dir14/30672.Darkness_at_Noon.html,13404,Darkness at Noon
4.27,5884,1301347949,good_reads:book,https://www.goodreads.com/author/show/6997072.Katy_Evans,2013,/genres/romance|/genres/new-adult|/genres/romance|/genres/contemporary-romance|/genres/contemporary|/genres/adult-fiction|/genres/erotica|/genres/sports-and-games|/genres/sports|/genres/adult|/genres/romance|/genres/erotic-romance|/genres/contemporary-romance|/genres/sports-romance|/genres/fiction,dir14/17617277-real.html,54977,"Real (Real, #1)"
4.32,981,0684826801,good_reads:book,https://www.goodreads.com/author/show/4187.Primo_Levi,1947,/genres/non-fiction|/genres/history|/genres/biography|/genres/classics|/genres/history|/genres/world-war-ii|/genres/war|/genres/biography|/genres/autobiography|/genres/world-war-ii|/genres/holocaust|/genres/biography-memoir|/genres/autobiography|/genres/memoir,dir14/6174.Survival_in_Auschwitz.html,25850,Survival in Auschwitz
3.99,4748,1442429984,good_reads:book,https://www.goodreads.com/author/show/4487674.Moira_Young,2011,/genres/young-adult|/genres/science-fiction|/genres/dystopia|/genres/fantasy|/genres/romance|/genres/apocalyptic|/genres/post-apocalyptic|/genres/science-fiction|/genres/adventure|/genres/fiction,dir14/9917938-blood-red-road.html,36595,"Blood Red Road (Dust Lands, #1)"
3.99,48,014023666X,good_reads:book,https://www.goodreads.com/author/show/150377.Ross_Lockridge,1948,/genres/fiction|/genres/historical-fiction|/genres/classics|/genres/novels|/genres/romance|/genres/military-history|/genres/civil-war|/genres/war|/genres/literature|/genres/american-history|/genres/american-civil-war,dir14/257233.Raintree_County.html,601,Raintree County
4.22,1942,0060012382,good_reads:book,https://www.goodreads.com/author/show/1654.Terry_Pratchett,2003,/genres/fantasy|/genres/young-adult|/genres/fiction|/genres/humor|/genres/childrens|/genres/science-fiction-fantasy|/genres/fantasy|/genres/magic|/genres/adventure|/genres/humor|/genres/comedy|/genres/humor|/genres/funny,dir14/34494.The_Wee_Free_Men_Discworld_30_.html,46596,"The Wee Free Men (Discworld, #30) (Discworld, #30) (Tiffany Aching, #1)"
3.86,2153,0446677388,good_reads:book,https://www.goodreads.com/author/show/3780.James_Patterson,1995,/genres/mystery|/genres/fiction|/genres/thriller|/genres/mystery|/genres/crime|/genres/suspense|/genres/thriller|/genres/mystery-thriller|/genres/adult|/genres/mystery|/genres/detective|/genres/mystery|/genres/murder-mystery|/genres/adult-fiction,dir14/13148.Kiss_the_Girls.html,226565,"Kiss the Girls (Alex Cross, #2)"
4.61,48,0991055446,good_reads:book,https://www.goodreads.com/author/show/7754966.Linda_Watkins,2014,/genres/horror|/genres/suspense|/genres/gothic|/genres/fantasy|/genres/paranormal,dir14/22293224-mateguas-island.html,136,Mateguas Island
4.30,1284,0060590165,good_reads:book,https://www.goodreads.com/author/show/8347.Garth_Nix,2001,/genres/young-adult|/genres/fantasy|/genres/fiction|/genres/fantasy|/genres/magic|/genres/adventure|/genres/science-fiction-fantasy|/genres/young-adult|/genres/teen|/genres/young-adult|/genres/young-adult-fantasy|/genres/fantasy|/genres/high-fantasy,dir14/47624.Lirael.html,58270,"Lirael (Abhorsen, #2)"
4.06,823,0374529531,good_reads:book,https://www.goodreads.com/author/show/13388.Shirley_Jackson,1948,/genres/short-stories|/genres/fiction|/genres/classics|/genres/horror|/genres/literature|/genres/science-fiction|/genres/dystopia|/genres/academic|/genres/school|/genres/gothic|/genres/adult-fiction|/genres/literature|/genres/american,dir14/89723.The_Lottery_and_Other_Stories.html,38605,The Lottery and Other Stories
3.92,198,0192835149,good_reads:book,https://www.goodreads.com/author/show/1240.Jack_London,1906,/genres/classics|/genres/fiction|/genres/literature|/genres/short-stories|/genres/adventure|/genres/young-adult|/genres/animals|/genres/literature|/genres/american|/genres/childrens|/genres/novels,dir14/43037.The_Call_of_the_Wild_White_Fang_and_Other_Stories.html,12230,"The Call of the Wild, White Fang and Other Stories"
4.13,549,014250047X,good_reads:book,https://www.goodreads.com/author/show/32665.David_Clement_Davies,2001,/genres/fantasy|/genres/young-adult|/genres/animals|/genres/fiction|/genres/animals|/genres/wolves|/genres/animals|/genres/animal-fiction|/genres/adventure|/genres/childrens,dir14/58085.The_Sight.html,7823,"The Sight (Sight, #1)"
4.27,6452,0316133973,good_reads:book,https://www.goodreads.com/author/show/324620.Laini_Taylor,2012,/genres/fantasy|/genres/young-adult|/genres/paranormal|/genres/angels|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/fantasy|/genres/urban-fantasy|/genres/fantasy|/genres/magic|/genres/fiction|/genres/paranormal|/genres/demons|/genres/fantasy|/genres/supernatural,dir14/12812550-days-of-blood-starlight.html,44123,"Days of Blood & Starlight (Daughter of Smoke & Bone, #2)"
3.95,1756,0062002325,good_reads:book,https://www.goodreads.com/author/show/3220024.Courtney_Allison_Moulton,2011,/genres/paranormal|/genres/angels|/genres/romance|/genres/fantasy|/genres/fantasy|/genres/paranormal|/genres/young-adult|/genres/fantasy|/genres/magic|/genres/fiction|/genres/fantasy|/genres/supernatural|/genres/young-adult|/genres/teen|/genres/romance|/genres/paranormal-romance,dir14/7285498-angelfire.html,21829,"Angelfire (Angelfire, #1)"
4.06,3383,1577314808,good_reads:book,https://www.goodreads.com/author/show/4493.Eckhart_Tolle,1997,/genres/self-help|/genres/philosophy|/genres/non-fiction|/genres/spirituality|/genres/self-help|/genres/personal-development|/genres/religion|/genres/inspirational|/genres/spirituality|/genres/new-age|/genres/religion|/genres/buddhism|/genres/psychology,dir14/6708.The_Power_of_Now.html,62736,The Power of Now
3.90,4420,0375825444,good_reads:book,https://www.goodreads.com/author/show/12950.Wendelin_Van_Draanen,2001,/genres/young-adult|/genres/romance|/genres/realistic-fiction|/genres/fiction|/genres/contemporary|/genres/young-adult|/genres/teen|/genres/childrens|/genres/middle-grade|/genres/womens-fiction|/genres/chick-lit|/genres/childrens,dir14/331920.Flipped.html,57406,Flipped
4.17,41,1456325639,good_reads:book,https://www.goodreads.com/author/show/4808225.Dennis_Sharpe,2011,/genres/fantasy|/genres/paranormal|/genres/paranormal|/genres/vampires|/genres/fantasy|/genres/urban-fantasy|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/paranormal|/genres/ghosts|/genres/horror|/genres/horror|/genres/zombies|/genres/fiction,dir14/11187932-blood-spirits.html,107,"Blood & Spirits (The Coming Storm, #1)"
4.32,786,0765343266,good_reads:book,https://www.goodreads.com/author/show/8649.Juliet_Marillier,2000,/genres/fantasy|/genres/romance|/genres/historical-fiction|/genres/fiction|/genres/fantasy|/genres/magic|/genres/science-fiction-fantasy|/genres/adult|/genres/young-adult|/genres/fantasy|/genres/fairy-tales|/genres/fantasy|/genres/mythology,dir14/13927.Son_of_the_Shadows.html,17047,"Son of the Shadows (Sevenwaters, #2)"
3.74,9663,0062014536,good_reads:book,https://www.goodreads.com/author/show/2936493.Lauren_Oliver,2013,/genres/science-fiction|/genres/dystopia|/genres/young-adult|/genres/romance|/genres/fantasy|/genres/science-fiction|/genres/fiction,dir14/9593913-requiem.html,69002,"Requiem (Delirium, #3)"
4.34,486,0316954993,good_reads:book,https://www.goodreads.com/author/show/9020.Herman_Wouk,1978,/genres/historical-fiction|/genres/fiction|/genres/history|/genres/world-war-ii|/genres/war|/genres/classics|/genres/world-war-ii|/genres/holocaust|/genres/war|/genres/military|/genres/literature|/genres/jewish|/genres/adult-fiction|/genres/literature,dir14/42986.War_and_Remembrance.html,18758,"War and Remembrance (The Henry Family, #2)"
4.70,348,0751507954,good_reads:book,https://www.goodreads.com/author/show/13778.Bill_Watterson,1990,/genres/sequential-art|/genres/comics|/genres/humor|/genres/fiction|/genres/sequential-art|/genres/graphic-novels|/genres/comics|/genres/comic-book|/genres/humor|/genres/comedy|/genres/childrens|/genres/graphic-novels-comics|/genres/sequential-art|/genres/comic-strips,dir14/59715.The_Authoritative_Calvin_And_Hobbes.html,13863,The Authoritative Calvin And Hobbes
4.13,3370,,good_reads:book,https://www.goodreads.com/author/show/1503841._,2008,/genres/fiction|/genres/historical-fiction|/genres/literature,dir14/3554772.html,28446,Ø¹Ø²Ø§Ø²ÙÙ
4.19,8886,1623420024,good_reads:book,https://www.goodreads.com/author/show/3379564.Alice_Clayton,2012,/genres/romance|/genres/contemporary-romance|/genres/contemporary|/genres/humor|/genres/funny|/genres/adult|/genres/womens-fiction|/genres/chick-lit|/genres/new-adult|/genres/humor|/genres/adult-fiction|/genres/erotica,dir14/15858248-wallbanger.html,90040,"Wallbanger (Cocktail, #1)"
4.01,754,014044789X,good_reads:book,https://www.goodreads.com/author/show/1127.Ovid,8,/genres/poetry|/genres/fiction|/genres/literature|/genres/fantasy|/genres/academic|/genres/school|/genres/literature|/genres/ancient|/genres/classics|/genres/classic-literature|/genres/philosophy|/genres/roman|/genres/academic|/genres/read-for-school,dir14/1715.Metamorphoses.html,33404,Metamorphoses
4.18,2212,843396867X,good_reads:book,https://www.goodreads.com/author/show/72039.Roberto_Bola_o,2004,/genres/fiction|/genres/european-literature|/genres/spanish-literature|/genres/contemporary|/genres/literature|/genres/latin-american-literature|/genres/classics|/genres/science-fiction|/genres/epic|/genres/modern|/genres/adult-fiction|/genres/adult,dir14/63032.2666.html,14804,2666
4.12,1016,0316766941,good_reads:book,https://www.goodreads.com/author/show/819789.J_D_Salinger,1955,/genres/fiction|/genres/classics|/genres/short-stories|/genres/literature|/genres/literature|/genres/american|/genres/novels|/genres/literary-fiction,dir14/5114.Raise_High_the_Roof_Beam_Carpenters_Seymour.html,31122,"Raise High the Roof Beam, Carpenters & Seymour"
4.18,4582,0061974552,good_reads:book,https://www.goodreads.com/author/show/3380908.Pittacus_Lore,2011,/genres/young-adult|/genres/fantasy|/genres/science-fiction|/genres/science-fiction|/genres/aliens|/genres/fiction|/genres/fantasy|/genres/paranormal|/genres/adventure,dir14/8659601-the-power-of-six.html,72090,"The Power of Six (Lorien Legacies, #2)"
4.48,765,0345368584,good_reads:book,https://www.goodreads.com/author/show/28709.Chuck_Dixon,1989,/genres/fantasy|/genres/classics|/genres/fiction|/genres/sequential-art|/genres/graphic-novels|/genres/sequential-art|/genres/comics|/genres/adventure|/genres/young-adult|/genres/science-fiction-fantasy|/genres/fantasy|/genres/epic-fantasy|/genres/fantasy|/genres/magic,dir14/659469.The_Hobbit.html,88584,The Hobbit
3.91,5052,1416971734,good_reads:book,https://www.goodreads.com/author/show/13957.Scott_Westerfeld,2009,/genres/science-fiction|/genres/steampunk|/genres/young-adult|/genres/fantasy|/genres/science-fiction|/genres/historical-fiction|/genres/fiction|/genres/adventure|/genres/science-fiction|/genres/alternate-history|/genres/young-adult|/genres/teen|/genres/war,dir14/6050678-leviathan.html,50228,"Leviathan (Leviathan, #1)"
4.15,2444,0425226921,good_reads:book,https://www.goodreads.com/author/show/71688.Nalini_Singh,2009,/genres/fantasy|/genres/paranormal|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/urban-fantasy|/genres/paranormal|/genres/angels|/genres/romance|/genres/paranormal|/genres/vampires|/genres/fantasy|/genres/adult|/genres/fantasy|/genres/supernatural|/genres/fiction,dir14/3819326-angels-blood.html,35392,"Angels' Blood (Guild Hunter, #1)"
3.80,1537,0679743626,good_reads:book,https://www.goodreads.com/author/show/881203.Willa_Cather,1913,/genres/fiction|/genres/historical-fiction|/genres/classics|/genres/literature|/genres/book-club|/genres/literature|/genres/american|/genres/novels|/genres/adult-fiction,dir14/140963.O_Pioneers_.html,22721,"O Pioneers! (Great Plains Trilogy, #1)"
4.27,387,0517092913,good_reads:book,https://www.goodreads.com/author/show/6378.Hans_Christian_Andersen,1874,/genres/classics|/genres/fantasy|/genres/childrens|/genres/fantasy|/genres/fairy-tales|/genres/fiction|/genres/short-stories|/genres/literature|/genres/folklore|/genres/european-literature|/genres/danish|/genres/young-adult,dir14/46306.The_Complete_Fairy_Tales.html,77005,The Complete Fairy Tales
4.27,1315,0061020648,good_reads:book,https://www.goodreads.com/author/show/1654.Terry_Pratchett,1989,/genres/fiction|/genres/humor|/genres/humor|/genres/comedy|/genres/science-fiction-fantasy|/genres/humor|/genres/funny|/genres/fantasy|/genres/dragons,dir14/64216.Guards_Guards_.html,74180,"Guards! Guards! (Discworld, #8)"
4.50,1087,0006479901,good_reads:book,https://www.goodreads.com/author/show/346732.George_R_R_Martin,2001,/genres/fiction|/genres/fantasy|/genres/fantasy|/genres/epic-fantasy|/genres/fantasy|/genres/high-fantasy|/genres/adult|/genres/fantasy|/genres/dragons|/genres/epic|/genres/adventure|/genres/science-fiction-fantasy|/genres/war,dir14/768889.A_Storm_of_Swords.html,31914,"A Storm of Swords (A Song of Ice and Fire, #3-1)"
4.03,1293,0140047484,good_reads:book,https://www.goodreads.com/author/show/1938.Friedrich_Nietzsche,1883,/genres/philosophy|/genres/classics|/genres/non-fiction|/genres/european-literature|/genres/german-literature|/genres/literature|/genres/religion|/genres/poetry|/genres/literature|/genres/19th-century|/genres/cultural|/genres/germany|/genres/psychology,dir14/51893.Thus_Spoke_Zarathustra.html,50130,Thus Spoke Zarathustra
3.93,1586,0143039830,good_reads:book,https://www.goodreads.com/author/show/296961.Paul_Auster,1987,/genres/fiction|/genres/mystery|/genres/literature|/genres/literature|/genres/american|/genres/contemporary|/genres/novels|/genres/new-york|/genres/short-stories,dir14/431.The_New_York_Trilogy.html,28497,The New York Trilogy
3.24,22866,0316228532,good_reads:book,https://www.goodreads.com/author/show/1077326.J_K_Rowling,2012,/genres/fiction|/genres/contemporary|/genres/book-club|/genres/adult|/genres/mystery|/genres/adult-fiction|/genres/drama|/genres/european-literature|/genres/british-literature|/genres/novels|/genres/realistic-fiction,dir14/13497818-the-casual-vacancy.html,156888,The Casual Vacancy
3.94,9383,0810993139,good_reads:book,https://www.goodreads.com/author/show/221559.Jeff_Kinney,2004,/genres/humor|/genres/childrens|/genres/fiction|/genres/young-adult|/genres/realistic-fiction|/genres/humor|/genres/funny|/genres/sequential-art|/genres/graphic-novels|/genres/childrens|/genres/middle-grade|/genres/humor|/genres/comedy|/genres/childrens|/genres/juvenile,dir14/389627.Diary_of_a_Wimpy_Kid.html,126319,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)"
3.94,1252,1841493139,good_reads:book,https://www.goodreads.com/author/show/15890.Trudi_Canavan,2001,/genres/fantasy|/genres/fantasy|/genres/magic|/genres/young-adult|/genres/fiction|/genres/fantasy|/genres/high-fantasy|/genres/fantasy|/genres/epic-fantasy|/genres/science-fiction-fantasy|/genres/adventure|/genres/romance|/genres/fantasy|/genres/paranormal,dir14/28249.The_Magicians_Guild.html,32242,"The Magicians' Guild (The Black Magician Trilogy, #1)"
4.20,8493,0525951652,good_reads:book,https://www.goodreads.com/author/show/3447.Ken_Follett,2010,/genres/historical-fiction|/genres/fiction|/genres/war,dir14/7315573-fall-of-giants.html,102936,"Fall of Giants (The Century Trilogy, #1)"
